Game / Iteration

500



Iteration Nb

500



Average Cost

4,3
4,3
4,233333
4,133333
4,2
4,233333
4,166667
4,233333
4,133333
4,3
4,3
4,3
4,166667
4,2
4,233333
4,266667
4,266667
4,2
4,233333
4,233333
4,2
4,2
4,3
4,3
4,166667
4,3
4,233333
4,3
4,133333
4,3
4,266667
4,233333
4,3
4,266667
4,166667
4,2
4,266667
4,2
4,233333
4,266667
4,166667
4,3
4,2
4,233333
4,266667
4,2
4,3
4,3
4,3
4,266667
4,3
4,3
4,3
4,3
4,2
4,3
4,3
4,233333
4,166667
4,3
4,166667
4,3
4,233333
4,3
4,3
4,3
4,3
4,233333
4,233333



Average Attack

5,3
5,166667
5,366667
5,3
5,166667
5,166667
5,2
5,266667
5,566667
5,266667
5,233333
5,3
5,366667
5,266667
5,266667
5,3
5,233333
5,566667
5,266667
5,3
5,3
5,266667
5,366667
5,6
5,233333
5,3
5,4
5,6
5,3
5,233333
5,233333
5,566667
5,266667
5,566667
5,266667
5,233333
5,4
5,233333
5,233333
5,5
5,333333
5,3
5,533333
5,333333
5,3
5,5
5,533333
5,3
5,233333
5,266667
5,3
5,233333
5,1
5,166667
5,166667
5,2
5,233333
5,166667
5,166667
5,1
5,166667
5,1
5,133333
5,1
5,1
5,033333
5,066667
5,033333
5,133333
5,366667
5,1
5,166667
5,1
5,233333
5,166667
5,1
5,366667
5,166667
5,2
5,2
5,266667
5,366667
5,133333
5,3
5,3
5,266667
5,1
5,466667
5,233333
5,2
5,166667
5,2
5,1
5,133333
5,366667
5,266667
5,266667
5,2
5,4
5,133333
5,1
5,133333
5,1
5,466667
5,166667
5,1
5,1
5,1
5,1
5,133333
5,166667
5,233333
5,1
5,466667
5,2
5,366667
5,166667
5,2
5,266667
5,1
5,166667
5,433333
5,4
5,133333
5,366667
5,3
5,2
5,1
5,266667
5,266667
5,2
5,166667
5,266667
5,133333
5,133333
5,1
5,133333
5,2
5,1
5,166667
5,4
5,333333
5,1
5,133333
5,1
5,2
5,166667
5,2
5,133333
5,266667
5,133333
5,166667
5,166667
5,1
5,1
5,133333
5,366667
5,133333
5,366667
5,3
5,266667
5,266667
5,2
5,366667
5,366667
5,366667
5,233333
5,333333
5,1
5,4
5,1
5,166667
5,1
5,233333
5,166667
5,2
5,133333
5,133333
5,133333
5,266667
5,266667
5,166667
5,1
5,366667
5,133333
5,166667
5,166667
5,133333
5,1
5,266667
5,3
5,233333
5,266667
5,233333
5,1
5,166667
5,133333
5,133333
5,266667
5,266667
5,133333
5,1
5,266667
5,166667
5,1
5,3
5,133333
5,266667
5,133333
5,366667
5,266667
5,166667
5,4
5,166667
5,266667
5,366667
5,133333
5,133333
5,133333
5,1
5,2
5,166667
5,266667
5,133333
5,233333
5,233333
5,166667
5,233333
5,433333
5,133333
5,2
5,1
5,266667
5,2
5,1
5,133333
5,266667
5,366667
5,133333
5,3
5,366667
5,266667
5,133333
5,133333
5,1
5,1
5,1
5,133333
5,133333
5,133333
5,333333
5,366667
5,2
5,233333
5,133333
5,166667
5,166667
5,1
5,266667
5,2
5,166667
5,133333
5,166667
5,1
5,466667
5,233333
5,166667
5,2
5,233333
5,366667
5,266667
5,133333
5,266667
5,1
5,166667
5,466667
5,433333
5,1
5,1
5,133333
5,4
5,2
5,166667
5,2
5,1
5,133333
5,3
5,2
5,133333
5,433333
5,133333
5,166667
5,366667
5,166667
5,133333
5,1
5,133333
5,266667
5,2
5,133333
5,366667
5,166667
5,233333
5,166667
5,266667
5,166667
5,166667
5,2
5,4
5,166667
5,133333
5,1
5,1
5,133333
5,1
5,1
5,466667
5,133333
5,2
5,166667
5,133333
5,133333
5,4
5,133333
5,1
5,133333
5,1
5,3
5,466667
5,133333
5,266667
5,166667
5,133333
5,4
5,266667
5,2
5,133333
5,1
5,133333
5,1
5,133333
5,166667
5,266667
5,166667
5,266667
5,2
5,233333
5,133333
5,2
5,433333
5,233333
5,5
5,2
5,166667
5,133333
5,166667
5,166667
5,5
5,133333
5,4
5,2
5,433333
5,3
5,166667
5,433333
5,133333
5,166667
5,366667
5,1
5,166667
5,233333
5,366667
5,133333
5,233333
5,1
5,333333
5,2
5,266667
5,166667
5,466667
5,266667
5,133333
5,133333
5,133333
5,1
5,1
5,266667
5,4
5,2
5,266667
5,166667
5,266667
5,4
5,266667
5,2
5,333333
5,2
5,166667
5,333333
5,166667
5,366667
5,1
5,166667
5,266667
5,366667
5,166667
5,366667
5,166667
5,433333
5,1
5,166667
5,133333
5,1
5,233333
5,2
5,1
5,1
5,166667
5,233333
5,133333
5,2
5,1
5,133333
5,166667
5,1
5,1
5,266667
5,1
5,133333
5,133333
5,133333
5,333333
5,233333
5,2
5,1
5,133333
5,1
5,166667
5,2
5,133333
5,333333
5,1
5,466667
5,133333
5,166667
5,2
5,266667
5,266667
5,133333
5,233333
5,1
5,133333
5,2
5,1
5,433333
5,133333
5,466667
5,233333
5,166667
5,1
5,433333
5,266667
5,166667
5,1
5,166667
5,1
5,166667
5,366667
5,133333
5,133333
5,1
5,1
5,166667
5,1
5,133333
5,166667
5,166667
5,3
5,3
5,166667
5,1
5,433333
5,233333
5,333333
5,133333
5,2
5,133333
5,166667
5,166667
5,133333
5,3
5,133333
5,433333
5,266667
5,466667
5,333333
5,133333
5,3
5,2
5,133333



Average Defense

3,5
3,566667
3,6
3,7
3,766667
3,933333
3,9
3,666667
3,633333
3,566667
3,966667
3,666667
3,8
3,666667
3,566667
3,733333
3,8
3,633333
3,933333
3,6
3,666667
3,7
3,766667
3,566667
3,9
3,666667
3,7
3,533333
3,866667
3,833333
3,7
3,566667
3,766667
3,566667
3,8
3,6
3,6
3,533333
3,666667
3,633333
3,8
3,666667
3,633333
3,666667
3,666667
3,666667
3,633333
3,6
3,8
3,866667
3,6
3,833333
4,1
3,733333
3,8
3,866667
3,9
3,733333
3,866667
3,9
3,8
3,8
3,933333
3,7
3,9
3,9
4,1
3,833333
3,9
3,833333
3,733333
4,033333
3,833333
3,966667
3,866667
3,733333
3,733333
3,866667
4
3,866667
3,8
3,833333
3,8
3,9
3,9
3,833333
3,866667
3,7
3,766667
3,866667
3,833333
3,966667
3,8
3,7
3,8
3,766667
3,866667
3,833333
3,8
3,833333
3,966667
3,866667
3,8
3,7
3,8
3,8
3,766667
3,833333
3,833333
3,766667
3,8
3,966667
3,9
3,7
3,866667
3,833333
3,833333
3,8
3,766667
3,733333
3,933333
3,733333
3,8
3,833333
3,733333
3,9
3,933333
3,7
3,866667
3,933333
4
3,9
3,966667
3,833333
3,866667
3,8
4,033333
4,066667
3,933333
3,9
3,9
3,933333
4
3,833333
4,2
3,933333
4
3,8
3,933333
3,8
3,966667
3,833333
3,866667
3,933333
3,933333
3,733333
3,8
4,066667
3,733333
3,9
3,8
3,766667
4
3,733333
3,833333
3,8
3,8
3,7
3,8
3,766667
3,766667
4
3,833333
3,766667
3,9
4
3,966667
3,766667
3,766667
3,866667
3,866667
3,866667
3,733333
3,8
3,833333
3,866667
3,9
3,933333
3,933333
3,933333
3,9
3,933333
3,8
3,966667
3,833333
3,733333
3,933333
3,8
3,833333
3,766667
3,866667
4,1
3,833333
3,866667
3,866667
3,9
3,8
3,933333
3,933333
3,733333
3,866667
3,866667
3,8
3,9
3,8
3,733333
3,866667
3,866667
4,033333
3,9
3,8
3,766667
3,8
4,033333
3,766667
3,766667
3,9
3,933333
3,766667
4,066667
3,866667
4,033333
3,933333
4
4,1
3,966667
3,8
3,833333
3,933333
3,9
3,733333
3,833333
4,066667
3,866667
3,9
3,733333
4,033333
3,7
3,733333
3,866667
3,833333
3,8
3,8
3,933333
3,9
3,8
3,733333
3,9
3,833333
3,866667
3,833333
3,933333
3,833333
3,733333
3,7
3,933333
3,9
3,8
3,933333
3,733333
3,8
4,033333
3,8
3,866667
3,8
3,733333
3,733333
3,7
4,066667
3,966667
3,766667
4
4,033333
3,766667
4,066667
3,933333
3,9
3,8
3,9
3,733333
3,7
3,933333
3,833333
4
3,9
3,933333
4,066667
3,766667
3,833333
3,966667
3,733333
3,733333
3,766667
3,8
3,833333
3,8
3,933333
4
3,766667
3,8
4,033333
4,066667
3,866667
3,9
3,966667
3,9
3,733333
3,833333
3,866667
3,866667
4,033333
4,066667
3,766667
3,9
3,966667
4,033333
3,7
3,9
3,7
3,966667
3,766667
4,033333
3,766667
3,766667
3,866667
3,933333
3,733333
4,066667
3,7
3,766667
3,733333
3,766667
3,766667
4
3,766667
3,8
3,966667
4,033333
4
3,9
4,1
3,833333
3,966667
4,033333
4,033333
4,133333
3,933333
3,8
4
3,9
4,1
3,733333
3,9
3,866667
3,733333
3,8
3,866667
3,8
4,1
3,733333
3,933333
3,8
3,833333
3,933333
3,833333
3,833333
3,8
3,866667
3,933333
3,733333
3,8
3,966667
3,833333
3,933333
3,933333
3,733333
3,866667
3,8
3,833333
3,833333
3,9
3,8
3,766667
3,866667
3,833333
3,7
3,8
3,766667
3,7
3,866667
3,8
4,066667
4,033333
3,766667
3,733333
3,933333
3,8
3,733333
3,733333
4,066667
3,833333
3,833333
4,066667
3,766667
3,8
3,866667
3,9
3,766667
3,933333
3,933333
3,866667
4,033333
3,933333
4
3,933333
3,866667
3,933333
3,7
3,7
3,933333
4,066667
3,833333
3,966667
3,833333
3,733333
3,866667
3,933333
3,733333
3,833333
3,7
3,833333
4,1
3,733333
3,8
3,8
3,866667
3,866667
3,866667
3,866667
3,8
3,966667
3,833333
3,766667
4,066667
3,766667
3,766667
3,7
3,8
4,033333
3,733333
3,733333
3,833333
3,866667
4,066667
3,933333
3,8
3,833333
3,733333
3,833333
3,933333
4,033333
3,8
4,033333
3,9
3,933333
3,933333
3,8
3,9
3,9
4,033333
4,033333
3,766667
3,966667
3,833333
4,033333
3,8
4,066667
4
3,9
3,8
3,9
3,766667
3,733333
3,766667
3,733333
3,833333
4,033333
3,9
3,866667
3,933333



Average Turn This Iteration

8,75
8,926
8,756
8,952
8,83
8,792
8,822
8,744
8,91
8,798
8,788
8,908
8,78
8,884
8,782
8,934
8,822
8,942
8,92
8,768
8,892
8,916
8,704
8,96
8,74
8,95
8,858
8,84
8,824
8,828
8,93
8,75
8,926
8,814
8,974
8,79
8,858
8,782
8,718
8,958
8,75
8,958
8,806
8,764
8,916
8,914
8,794
8,89
8,936
8,752
8,872
8,812
8,992
8,796
8,952
8,986
8,89
8,914
8,82
8,886
8,742
8,908
8,786
8,852
8,962
8,774
8,898
8,77
8,88
8,758
8,882
8,8
8,836
8,852
8,75
8,848
8,75
8,744
8,9
8,828
8,85
8,784
8,914
8,834
8,906
8,758
8,924
8,788
8,774
8,968
8,704
8,918
8,842
8,74
8,846
8,75
8,94
8,842
8,692
8,81
8,918
8,812
8,892
8,75
8,902
8,764
8,95
8,802
8,862
8,76
8,918
8,76
8,854
8,81
8,774
8,914
8,762
8,85
8,838
8,818
8,922
8,76
8,734
8,94
8,808
8,878
8,804
8,796
8,756
8,89
8,822
8,9
8,782
8,738
8,998
8,808
8,868
8,86
8,938
8,954
8,746
8,934
8,902
8,9
8,756
8,956
8,782
8,846
8,756
8,932
8,774
8,804
8,896
8,822
8,918
8,702
8,902
8,748
8,838
8,802
8,798
8,898
8,798
8,884
8,928
8,76
8,89
8,814
8,948
8,876
8,79
8,882
8,754
8,85
8,94
8,74
8,768
8,852
8,716
8,984
8,82
8,86
8,798
8,916
8,83
8,838
8,866
8,874
8,914
8,808
8,84
8,766
8,724
8,876
8,748
8,752
8,942
8,814
8,98
8,744
8,814
8,938
8,736
8,982
8,826
8,886
8,784
8,916
8,956
8,734
8,84
8,742
8,858
8,79
8,964
8,766
8,904
8,77
8,948
8,812
8,708
8,928
8,784
8,896
8,724
8,77
8,924
8,878
8,804
8,826
8,85
8,812
8,752
8,938
8,828
8,888
8,712
8,862
8,92
8,73
8,854
8,784
8,908
8,868
8,864
8,79
8,892
8,912
8,686
8,994
8,76
8,862
8,79
8,816
8,882
8,806
8,74
8,934
8,78
8,772
8,752
9,018
8,802
8,79
8,866
8,882
8,82
8,826
8,738
8,942
8,774
8,88
8,896
8,98
8,732
8,9
8,914
8,766
8,886
8,832
8,714
8,896
8,826
8,902
8,812
8,898
8,794
8,91
8,942
8,798
8,82
8,75
8,898
8,75
8,952
8,848
8,928
8,77
8,962
8,716
8,9
8,75
8,852
8,982
8,878
8,954
8,854
8,892
8,738
8,932
8,836
8,886
8,81
8,832
8,968
8,76
8,854
8,786
8,828
8,872
8,814
8,776
8,886
8,82
8,868
8,884
8,798
8,868
8,832
8,892
8,786
8,85
8,804
8,944
8,878
8,78
8,716
8,948
8,76
8,86
8,93
8,758
8,956
8,746
8,872
8,766
8,8
8,894
8,896
8,816
8,864
9,006
8,81
9,022
8,934
8,866
8,884
8,85
9,004
8,806
8,924
8,812
8,902
8,94
8,86
8,744
9
8,892
8,802
8,84
8,996
8,794
8,964
8,808
8,858
8,796
8,882
8,792
8,904
8,742
8,9
8,882
8,962
8,77
8,816
8,904
8,78
8,726
8,76
8,886
8,856
8,854
8,938
8,796
8,768
8,868
8,75
8,862
8,766
8,836
8,802
8,854
8,868
8,744
8,918
8,82
8,916
8,858
8,746
8,948
8,828
8,798
8,86
8,814
8,778
8,866
8,838
8,804
8,714
8,958
8,764
8,804
8,958
8,774
8,984
8,834
8,766
8,776
8,81
8,814
8,842
8,748
8,822
8,86
8,918
8,83
8,954
8,76
8,818
8,746
8,874
8,822
8,842
8,93
8,858
8,836
8,8
8,728
8,904
8,814
8,878
8,82
8,836
8,826
8,81
8,768
8,962
8,794
8,822
8,846
8,714
8,878
8,908
8,71
8,836
8,896
8,812
8,922
8,802
8,906
8,798
8,834
8,788
8,854
8,788
8,758
8,806
8,832
8,92
8,784
8,76
8,814
8,764
8,918
8,81
8,816
8,884
8,95
8,756
8,892
8,79
8,884
8,76
8,81
8,768
8,786
8,756
8,908
8,838
8,876



WinRate

0,456
0,39
0,506
0,422
0,454
0,484
0,36
0,48
0,424
0,422
0,444
0,354
0,442
0,4
0,502
0,414
0,43
0,408
0,362
0,464
0,418
0,402
0,476
0,376
0,472
0,426
0,41
0,406
0,492
0,442
0,41
0,472
0,404
0,47
0,356
0,476
0,394
0,452
0,432
0,442
0,434
0,378
0,442
0,434
0,368
0,438
0,492
0,4
0,376
0,468
0,4
0,518
0,402
0,488
0,426
0,406
0,41
0,436
0,488
0,394
0,454
0,422
0,466
0,422
0,334
0,476
0,39
0,426
0,354
0,446
0,426
0,412
0,46
0,378
0,45
0,374
0,42
0,412
0,43
0,46
0,414
0,486
0,426
0,48
0,378
0,504
0,398
0,424
0,48
0,372
0,432
0,414
0,44
0,49
0,396
0,454
0,392
0,424
0,458
0,458
0,376
0,462
0,448
0,466
0,404
0,456
0,404
0,47
0,432
0,458
0,388
0,44
0,354
0,444
0,438
0,44
0,436
0,49
0,404
0,5
0,424
0,46
0,494
0,386
0,476
0,41
0,462
0,418
0,454
0,464
0,47
0,412
0,434
0,44
0,416
0,414
0,358
0,414
0,404
0,364
0,43
0,38
0,406
0,386
0,462
0,36
0,484
0,396
0,418
0,41
0,42
0,404
0,388
0,422
0,374
0,51
0,41
0,486
0,418
0,402
0,462
0,388
0,438
0,422
0,418
0,482
0,396
0,454
0,422
0,378
0,468
0,418
0,452
0,434
0,412
0,44
0,478
0,412
0,462
0,422
0,44
0,37
0,476
0,414
0,408
0,384
0,464
0,41
0,37
0,436
0,386
0,434
0,462
0,442
0,454
0,468
0,398
0,468
0,39
0,442
0,472
0,38
0,514
0,37
0,452
0,378
0,51
0,448
0,37
0,44
0,424
0,448
0,414
0,472
0,416
0,468
0,396
0,468
0,398
0,41
0,46
0,458
0,478
0,396
0,492
0,446
0,368
0,456
0,478
0,404
0,464
0,436
0,468
0,43
0,456
0,434
0,47
0,44
0,356
0,446
0,392
0,462
0,344
0,46
0,34
0,48
0,41
0,436
0,482
0,39
0,478
0,424
0,484
0,408
0,452
0,436
0,48
0,398
0,414
0,4
0,468
0,38
0,464
0,422
0,424
0,4
0,458
0,402
0,478
0,41
0,482
0,394
0,456
0,37
0,446
0,432
0,406
0,494
0,46
0,386
0,488
0,36
0,448
0,376
0,506
0,362
0,458
0,406
0,356
0,448
0,434
0,496
0,462
0,472
0,368
0,448
0,41
0,514
0,394
0,444
0,414
0,47
0,46
0,412
0,388
0,4
0,494
0,402
0,462
0,392
0,428
0,406
0,408
0,424
0,364
0,426
0,444
0,42
0,426
0,396
0,434
0,426
0,386
0,434
0,402
0,412
0,49
0,356
0,454
0,4
0,446
0,42
0,484
0,384
0,412
0,418
0,466
0,394
0,498
0,458
0,422
0,482
0,402
0,446
0,408
0,49
0,43
0,356
0,372
0,452
0,404
0,348
0,38
0,3
0,44
0,374
0,424
0,42
0,336
0,434
0,324
0,492
0,418
0,406
0,442
0,48
0,446
0,336
0,498
0,46
0,422
0,472
0,394
0,46
0,384
0,464
0,464
0,454
0,436
0,462
0,426
0,44
0,374
0,456
0,422
0,37
0,43
0,476
0,458
0,368
0,374
0,458
0,426
0,478
0,43
0,46
0,458
0,42
0,456
0,392
0,476
0,412
0,384
0,466
0,432
0,442
0,416
0,408
0,432
0,392
0,46
0,414
0,476
0,45
0,452
0,378
0,418
0,45
0,458
0,376
0,448
0,474
0,378
0,436
0,388
0,43
0,414
0,458
0,424
0,434
0,428
0,47
0,426
0,38
0,376
0,44
0,39
0,48
0,4
0,498
0,45
0,474
0,43
0,432
0,44
0,428
0,428
0,486
0,39
0,452
0,364
0,426
0,428
0,464
0,454
0,47
0,406
0,452
0,434
0,36
0,434
0,416
0,41
0,486
0,452
0,432
0,46
0,392
0,45
0,392
0,456
0,442
0,462
0,372
0,436
0,462
0,44
0,456
0,41
0,46
0,45
0,416
0,502
0,414
0,472
0,432
0,432
0,408
0,486
0,444
0,474
0,374
0,486
0,414
0,436
0,394
0,476
0,396
0,438
0,402



Best WinRate

0,456
0,456
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,506
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518
0,518



